seq_id,sequence_length_aa,cluster_id,cluster_size,sequence_weight,framework_identity_to_nb252,framework_coverage_to_nb252,is_nb252_neighbor
3448,122,2979,1,1.0,0.84615385,1.0,True
3449,128,2980,1,1.0,0.78021978,1.0,False
3450,123,2981,1,1.0,0.78021978,0.98901099,False
3452,118,626,16,0.0625,0.63736264,0.85714286,False
3453,129,2982,1,1.0,0.8021978,0.98901099,True
3454,128,2983,1,1.0,0.72527473,0.98901099,False
3455,126,2984,1,1.0,0.72527473,0.98901099,False
3456,123,2985,1,1.0,0.78021978,0.97802198,False
3457,123,2986,1,1.0,0.82417582,1.0,True
3458,124,673,5,0.2,0.72826087,0.98901099,False
3460,127,2987,1,1.0,0.85714286,0.98901099,True
3461,129,2988,1,1.0,0.74725275,1.0,False
3462,117,2989,1,1.0,0.8021978,1.0,True
3463,116,2990,1,1.0,0.79120879,0.98901099,False
3465,125,2991,1,1.0,0.71428571,1.0,False
3466,119,2992,1,1.0,0.81318681,1.0,True
3467,123,1764,2,0.5,0.83516484,0.98901099,True
3469,127,2993,1,1.0,0.8021978,1.0,True
3470,130,2994,1,1.0,0.81318681,0.98901099,True
3471,124,2995,1,1.0,0.75824176,1.0,False
3472,128,2996,1,1.0,0.85714286,1.0,True
3473,127,2997,1,1.0,0.78021978,1.0,False
3474,124,2998,1,1.0,0.68131868,1.0,False
3475,129,2999,1,1.0,0.74725275,1.0,False
3476,124,3000,1,1.0,0.78021978,0.98901099,False
3477,130,3001,1,1.0,0.8021978,1.0,True
3478,126,3002,1,1.0,0.72527473,0.91208791,False
3479,126,3003,1,1.0,0.81318681,1.0,True
3480,117,3004,1,1.0,0.75824176,0.98901099,False
3482,128,3005,1,1.0,0.71428571,1.0,False
3483,125,3006,1,1.0,0.72527473,1.0,False
3484,126,3007,1,1.0,0.73626374,1.0,False
3485,125,3008,1,1.0,0.81318681,1.0,True
3486,120,3009,1,1.0,0.81318681,0.98901099,True
3487,121,478,6,0.1666666667,0.74725275,1.0,False
3488,124,3010,1,1.0,0.81318681,1.0,True
3489,125,3011,1,1.0,0.81318681,1.0,True
3490,131,3012,1,1.0,0.8021978,1.0,True
3491,119,3013,1,1.0,0.74725275,0.98901099,False
3492,127,3014,1,1.0,0.79120879,0.98901099,False
3493,130,3015,1,1.0,0.82417582,1.0,True
3494,116,3016,1,1.0,0.67032967,0.93406593,False
3495,131,3017,1,1.0,0.73626374,1.0,False
3496,124,3018,1,1.0,0.81318681,0.98901099,True
3497,117,3019,1,1.0,0.83516484,0.98901099,True
3498,133,3020,1,1.0,0.74725275,0.98901099,False
3499,124,3021,1,1.0,0.81318681,0.98901099,True
3500,126,3022,1,1.0,0.78021978,1.0,False
3501,119,3023,1,1.0,0.79120879,0.98901099,False
3502,118,3024,1,1.0,0.74725275,1.0,False
3503,126,3025,1,1.0,0.78021978,0.98901099,False
3504,129,2517,2,0.5,0.73626374,0.98901099,False
3505,125,3026,1,1.0,0.74725275,0.96703297,False
3506,128,3027,1,1.0,0.81318681,1.0,True
3507,128,3028,1,1.0,0.76923077,1.0,False
3508,123,3029,1,1.0,0.81318681,1.0,True
3509,125,3030,1,1.0,0.7032967,1.0,False
3510,123,3031,1,1.0,0.79120879,0.98901099,False
3511,125,3032,1,1.0,0.8021978,1.0,True
3512,131,3033,1,1.0,0.7826087,1.0,False
3513,125,3034,1,1.0,0.68478261,1.0,False
3514,126,3035,1,1.0,0.72527473,1.0,False
3515,130,3036,1,1.0,0.76923077,1.0,False
3516,116,23,84,0.0119047619,0.72527473,0.98901099,False
3517,125,2559,3,0.3333333333,0.81318681,0.98901099,True
3518,129,3037,1,1.0,0.8021978,1.0,True
3519,115,3038,1,1.0,0.61538462,0.98901099,False
3520,119,3039,1,1.0,0.81318681,0.97802198,True
3521,118,3040,1,1.0,0.73626374,0.98901099,False
3522,131,3041,1,1.0,0.85714286,1.0,True
3524,125,3042,1,1.0,0.67032967,1.0,False
3525,122,3043,1,1.0,0.81318681,1.0,True
3526,116,3044,1,1.0,0.71428571,0.98901099,False
3527,132,3045,1,1.0,0.76923077,1.0,False
3528,123,3046,1,1.0,0.81318681,0.98901099,True
3529,136,3047,1,1.0,0.75824176,1.0,False
3530,124,3048,1,1.0,0.76923077,0.98901099,False
3531,123,3049,1,1.0,0.74725275,1.0,False
3532,128,3050,1,1.0,0.72527473,0.98901099,False
3533,123,3051,1,1.0,0.8021978,1.0,True
3534,122,3052,1,1.0,0.79120879,1.0,False
3535,128,3053,1,1.0,0.72916667,1.0,False
3536,127,3054,1,1.0,0.74725275,1.0,False
3537,126,3055,1,1.0,0.75824176,1.0,False
3538,124,3056,1,1.0,0.7032967,1.0,False
3539,128,3057,1,1.0,0.82417582,1.0,True
3540,133,3058,1,1.0,0.75824176,0.98901099,False
3541,125,3059,1,1.0,0.73626374,1.0,False
3542,118,3060,1,1.0,0.72527473,1.0,False
3543,116,23,84,0.0119047619,0.73626374,0.98901099,False
3545,132,3061,1,1.0,0.76923077,1.0,False
3547,125,3062,1,1.0,0.74725275,1.0,False
3548,125,3063,1,1.0,0.75268817,0.97802198,False
3549,126,3064,1,1.0,0.75824176,1.0,False
3550,125,3065,1,1.0,0.78021978,1.0,False
3551,121,3066,1,1.0,0.75824176,0.98901099,False
3552,128,3067,1,1.0,0.79120879,0.98901099,False
3553,125,3068,1,1.0,0.76923077,1.0,False
3554,117,3069,1,1.0,0.79120879,1.0,False
3555,113,3070,1,1.0,0.78021978,0.97802198,False
3556,126,3071,1,1.0,0.76923077,0.96703297,False
3557,129,3072,1,1.0,0.72527473,1.0,False
3558,126,3073,1,1.0,0.84615385,1.0,True
3559,122,3074,1,1.0,0.74725275,1.0,False
3561,127,3075,1,1.0,0.81318681,1.0,True
3562,124,3076,1,1.0,0.82417582,0.97802198,True
3563,116,3077,1,1.0,0.79120879,0.98901099,False
3564,122,3078,1,1.0,0.84615385,1.0,True
3565,127,3079,1,1.0,0.74725275,0.97802198,False
3566,120,3080,1,1.0,0.71428571,1.0,False
3567,130,3081,1,1.0,0.68131868,1.0,False
3568,124,3082,1,1.0,0.8021978,1.0,True
3569,130,3083,1,1.0,0.81318681,1.0,True
3570,133,3084,1,1.0,0.69230769,1.0,False
3571,122,3085,1,1.0,0.75824176,0.98901099,False
3572,124,3086,1,1.0,0.75824176,0.98901099,False
3573,128,3087,1,1.0,0.81318681,1.0,True
3574,120,3088,1,1.0,0.67032967,0.98901099,False
3575,125,3089,1,1.0,0.84615385,1.0,True
3576,119,3090,1,1.0,0.75824176,0.98901099,False
3577,126,3091,1,1.0,0.79120879,1.0,False
3578,126,3092,1,1.0,0.84615385,1.0,True
3579,124,3093,1,1.0,0.82417582,1.0,True
3580,123,3094,1,1.0,0.78021978,0.98901099,False
3581,125,3095,1,1.0,0.78021978,0.98901099,False
3582,125,3096,1,1.0,0.73626374,0.98901099,False
3583,130,3097,1,1.0,0.78021978,0.97802198,False
3584,116,3098,1,1.0,0.8021978,1.0,True
3585,116,3099,1,1.0,0.75824176,1.0,False
3586,119,3100,1,1.0,0.78021978,1.0,False
3587,124,3101,1,1.0,0.81318681,1.0,True
3589,130,3102,1,1.0,0.82417582,1.0,True
3590,130,3103,1,1.0,0.82417582,1.0,True
3591,125,3104,1,1.0,0.75824176,1.0,False
3592,130,3105,1,1.0,0.76923077,0.98901099,False
3593,120,3106,1,1.0,0.72527473,0.87912088,False
3595,129,3107,1,1.0,0.74725275,0.98901099,False
3596,120,3108,1,1.0,0.71428571,1.0,False
3597,132,3109,1,1.0,0.74725275,1.0,False
3598,124,3110,1,1.0,0.75824176,1.0,False
3599,123,3111,1,1.0,0.71428571,0.97802198,False
3600,128,3112,1,1.0,0.71428571,1.0,False
3601,127,3113,1,1.0,0.82417582,0.97802198,True
3602,119,3114,1,1.0,0.76923077,1.0,False
3604,121,3115,1,1.0,0.72527473,1.0,False
3605,128,3116,1,1.0,0.79120879,0.98901099,False
3606,116,3117,1,1.0,0.76923077,0.97802198,False
3607,121,3118,1,1.0,0.84615385,1.0,True
3608,123,3119,1,1.0,0.7311828,1.0,False
3609,122,3120,1,1.0,0.71428571,1.0,False
3610,126,3121,1,1.0,0.74725275,1.0,False
3611,118,3122,1,1.0,0.8021978,1.0,True
3612,123,3123,1,1.0,0.89010989,1.0,True
3613,124,2116,3,0.3333333333,0.74725275,1.0,False
3614,125,3124,1,1.0,0.83516484,0.98901099,True
3616,127,3125,1,1.0,0.7826087,1.0,False
3617,124,3126,1,1.0,0.74725275,0.96703297,False
3618,121,3127,1,1.0,0.84615385,1.0,True
3619,123,3128,1,1.0,0.74725275,1.0,False
3620,121,3129,1,1.0,0.83516484,0.98901099,True
3621,127,393,6,0.1666666667,0.75824176,1.0,False
3622,130,3130,1,1.0,0.74725275,1.0,False
3623,126,3131,1,1.0,0.76923077,1.0,False
3625,123,1693,2,0.5,0.74725275,1.0,False
3626,122,3132,1,1.0,0.73626374,1.0,False
3627,128,3133,1,1.0,0.8021978,0.97802198,True
3629,125,3134,1,1.0,0.78021978,1.0,False
3630,117,3135,1,1.0,0.81318681,1.0,True
3631,130,3136,1,1.0,0.74725275,0.98901099,False
3632,120,3137,1,1.0,0.81318681,1.0,True
3633,119,3138,1,1.0,0.81318681,1.0,True
3634,125,3139,1,1.0,0.73626374,1.0,False
3635,124,3140,1,1.0,0.7032967,1.0,False
3636,128,3141,1,1.0,0.79120879,1.0,False
3637,126,3142,1,1.0,0.82417582,1.0,True
3638,117,23,84,0.0119047619,0.7032967,1.0,False
3639,122,3143,1,1.0,0.75824176,0.97802198,False
3640,127,3144,1,1.0,0.75824176,1.0,False
3641,130,3145,1,1.0,0.78021978,1.0,False
3642,120,3146,1,1.0,0.7032967,0.98901099,False
3643,125,3147,1,1.0,0.78021978,0.98901099,False
3644,127,3148,1,1.0,0.75824176,1.0,False
3645,127,3149,1,1.0,0.83516484,1.0,True
3646,124,3150,1,1.0,0.8021978,0.98901099,True
3647,123,3151,1,1.0,0.86813187,1.0,True
3648,125,3152,1,1.0,0.79120879,1.0,False
3649,127,3153,1,1.0,0.74736842,0.97802198,False
3650,124,3154,1,1.0,0.7032967,1.0,False
3651,123,3155,1,1.0,0.73626374,0.98901099,False
3653,113,3156,1,1.0,0.78021978,1.0,False
3654,122,3157,1,1.0,0.74725275,1.0,False
3655,122,3158,1,1.0,0.8021978,0.97802198,True
3656,121,3159,1,1.0,0.79120879,1.0,False
3657,135,3160,1,1.0,0.82417582,1.0,True
3658,117,3161,1,1.0,0.81318681,1.0,True
3659,127,3162,1,1.0,0.82417582,1.0,True
3660,118,3163,1,1.0,0.73626374,1.0,False
3661,123,3164,1,1.0,0.78021978,1.0,False
3662,124,3165,1,1.0,0.86813187,1.0,True
3663,113,3166,1,1.0,0.76923077,0.98901099,False
3664,128,3167,1,1.0,0.76923077,1.0,False
3665,125,3168,1,1.0,0.79120879,0.98901099,False
3666,123,3169,1,1.0,0.85714286,1.0,True
3667,122,3170,1,1.0,0.85714286,1.0,True
3668,128,3171,1,1.0,0.81318681,1.0,True
3669,128,3172,1,1.0,0.83516484,1.0,True
3670,131,3173,1,1.0,0.8021978,1.0,True
3671,125,3174,1,1.0,0.79120879,1.0,False
3672,131,3175,1,1.0,0.84615385,1.0,True
3673,124,3176,1,1.0,0.83516484,0.98901099,True
3674,129,3177,1,1.0,0.76923077,1.0,False
3675,133,3178,1,1.0,0.82417582,1.0,True
3676,134,3179,1,1.0,0.72340426,1.0,False
3677,127,3180,1,1.0,0.76923077,0.98901099,False
3678,124,3181,1,1.0,0.79120879,1.0,False
3679,117,23,84,0.0119047619,0.73626374,1.0,False
3680,115,3182,1,1.0,0.81318681,1.0,True
3681,126,3183,1,1.0,0.78021978,0.98901099,False
3682,120,3184,1,1.0,0.79120879,1.0,False
3683,121,3185,1,1.0,0.78021978,1.0,False
3685,123,3186,1,1.0,0.73626374,1.0,False
3686,125,3187,1,1.0,0.76923077,0.98901099,False
3687,122,3188,1,1.0,0.8021978,0.98901099,True
3688,133,3189,1,1.0,0.8021978,1.0,True
3689,127,3190,1,1.0,0.74725275,0.98901099,False
3691,120,3191,1,1.0,0.7032967,1.0,False
3692,117,3192,1,1.0,0.82417582,0.98901099,True
3694,128,3193,1,1.0,0.71428571,1.0,False
3695,120,3194,1,1.0,0.64835165,0.87912088,False
3696,122,3195,1,1.0,0.83516484,0.98901099,True
3697,120,3196,1,1.0,0.79120879,1.0,False
3698,127,3197,1,1.0,0.76923077,1.0,False
3699,128,3198,1,1.0,0.8021978,0.98901099,True
3700,121,218,6,0.1666666667,0.79120879,0.97802198,False
3701,128,3199,1,1.0,0.73626374,0.98901099,False
3702,127,3200,1,1.0,0.81318681,1.0,True
3703,135,3201,1,1.0,0.81318681,1.0,True
3704,116,3202,1,1.0,0.78021978,0.98901099,False
3705,127,3203,1,1.0,0.83516484,1.0,True
3706,124,3204,1,1.0,0.82417582,0.98901099,True
3707,117,2667,2,0.5,0.8021978,1.0,True
3708,125,3205,1,1.0,0.79120879,1.0,False
3709,126,3206,1,1.0,0.83516484,1.0,True
3710,127,3207,2,0.5,0.79120879,1.0,False
3711,124,3208,1,1.0,0.82417582,1.0,True
3712,113,3209,1,1.0,0.73626374,1.0,False
3713,127,3210,1,1.0,0.82417582,1.0,True
3714,137,3211,1,1.0,0.8021978,1.0,True
3715,124,3212,1,1.0,0.74725275,0.98901099,False
3716,120,3213,1,1.0,0.79120879,1.0,False
3717,123,3214,1,1.0,0.81318681,1.0,True
3718,126,3215,1,1.0,0.8021978,1.0,True
3719,118,3216,1,1.0,0.71428571,0.95604396,False
3720,125,3217,1,1.0,0.84615385,1.0,True
3722,127,2889,2,0.5,0.79120879,1.0,False
3723,118,3218,1,1.0,0.81318681,1.0,True
3724,116,3219,1,1.0,0.84615385,0.98901099,True
3725,127,3220,1,1.0,0.78494624,0.98901099,False
3726,128,3221,1,1.0,0.79120879,1.0,False
3727,128,3222,1,1.0,0.85714286,1.0,True
3728,130,3223,1,1.0,0.85714286,1.0,True
3729,123,3224,1,1.0,0.8021978,0.98901099,True
3730,128,3225,1,1.0,0.79120879,1.0,False
3731,120,2837,2,0.5,0.69230769,1.0,False
3732,110,3226,1,1.0,0.8021978,1.0,True
3733,118,3227,1,1.0,0.75824176,1.0,False
3734,126,3228,1,1.0,0.73626374,0.97802198,False
3735,124,126,10,0.1,0.79120879,0.98901099,False
3736,131,3229,1,1.0,0.81318681,1.0,True
3737,123,3230,1,1.0,0.72527473,0.97802198,False
3738,126,3231,1,1.0,0.79120879,0.98901099,False
3739,116,23,84,0.0119047619,0.7032967,0.98901099,False
3740,124,3232,1,1.0,0.82417582,0.98901099,True
3741,124,1649,4,0.25,0.82417582,1.0,True
3742,128,3233,1,1.0,0.84615385,0.98901099,True
3743,123,3234,1,1.0,0.76923077,0.97802198,False
3744,123,3235,1,1.0,0.75824176,0.97802198,False
3745,128,3236,1,1.0,0.73626374,1.0,False
3746,127,3237,1,1.0,0.76923077,0.98901099,False
3747,125,3238,1,1.0,0.75824176,1.0,False
3748,119,3239,1,1.0,0.8021978,1.0,True
3749,125,3240,1,1.0,0.82417582,0.98901099,True
3750,123,3241,1,1.0,0.72527473,0.96703297,False
3751,117,23,84,0.0119047619,0.7032967,1.0,False
3752,122,3242,1,1.0,0.85714286,0.98901099,True
3753,124,3243,1,1.0,0.83516484,1.0,True
3754,125,3244,1,1.0,0.8021978,1.0,True
3755,131,3245,1,1.0,0.78021978,1.0,False
3756,117,3246,1,1.0,0.74725275,1.0,False
3757,132,3247,1,1.0,0.78021978,1.0,False
3758,119,3248,1,1.0,0.82417582,1.0,True
3759,121,3249,1,1.0,0.74725275,1.0,False
3760,129,3250,1,1.0,0.82417582,1.0,True
3761,122,3251,1,1.0,0.82417582,1.0,True
3762,121,3252,1,1.0,0.75824176,1.0,False
3763,132,3253,1,1.0,0.73626374,1.0,False
3764,125,3254,1,1.0,0.75824176,1.0,False
3765,127,3255,1,1.0,0.78021978,0.98901099,False
3766,129,3256,1,1.0,0.76923077,1.0,False
3767,128,3257,1,1.0,0.69230769,1.0,False
3768,122,3258,1,1.0,0.73626374,0.95604396,False
3769,125,3259,1,1.0,0.8021978,1.0,True
3770,126,3260,1,1.0,0.81318681,1.0,True
3771,122,3261,1,1.0,0.85714286,0.98901099,True
3773,123,3262,1,1.0,0.86813187,1.0,True
3774,128,3263,1,1.0,0.81318681,1.0,True
3775,127,3264,1,1.0,0.8021978,1.0,True
3776,126,3265,1,1.0,0.82417582,1.0,True
3777,118,3266,1,1.0,0.71428571,1.0,False
3778,127,3267,1,1.0,0.82417582,0.97802198,True
3779,130,3268,1,1.0,0.83516484,0.97802198,True
3780,123,3269,1,1.0,0.78723404,0.98901099,False
3781,129,3270,1,1.0,0.8021978,1.0,True
3782,117,3271,1,1.0,0.78021978,1.0,False
3783,132,3272,1,1.0,0.80851064,1.0,True
3784,126,3273,1,1.0,0.74725275,1.0,False
3785,120,3274,1,1.0,0.81318681,0.98901099,True
3786,126,3275,1,1.0,0.82417582,0.98901099,True
3787,126,3276,1,1.0,0.7032967,1.0,False
3788,125,3277,1,1.0,0.78021978,1.0,False
3789,129,3278,1,1.0,0.78021978,1.0,False
3790,128,3279,1,1.0,0.76923077,1.0,False
3791,127,3280,1,1.0,0.79120879,1.0,False
3792,125,3281,1,1.0,0.82417582,0.98901099,True
3793,129,3282,1,1.0,0.75824176,1.0,False
3794,123,3283,1,1.0,0.74725275,0.97802198,False
3795,116,3284,1,1.0,0.79120879,0.98901099,False
3796,127,3285,1,1.0,0.72527473,1.0,False
3797,119,3286,1,1.0,0.75824176,0.97802198,False
3798,117,3287,1,1.0,0.69230769,0.87912088,False
3799,129,3288,1,1.0,0.85714286,1.0,True
3800,131,3289,1,1.0,0.8021978,1.0,True
3801,124,3290,1,1.0,0.78021978,1.0,False
3802,122,3291,1,1.0,0.75824176,0.98901099,False
3803,131,91,6,0.1666666667,0.69230769,1.0,False
3804,130,3292,1,1.0,0.76923077,0.97802198,False
3806,125,3293,1,1.0,0.78021978,0.98901099,False
3807,122,3294,1,1.0,0.75824176,1.0,False
3808,118,331,7,0.1428571429,0.76923077,0.97802198,False
3809,131,3295,1,1.0,0.8021978,1.0,True
3810,118,3296,1,1.0,0.82417582,1.0,True
3811,125,3297,1,1.0,0.65934066,1.0,False
3812,122,3298,1,1.0,0.83516484,1.0,True
3813,122,3299,1,1.0,0.82417582,1.0,True
3814,120,3300,1,1.0,0.69230769,0.85714286,False
3815,128,3301,1,1.0,0.71276596,0.97802198,False
3816,123,3302,1,1.0,0.73626374,1.0,False
3817,120,3303,1,1.0,0.71276596,0.94505495,False
3818,128,3304,1,1.0,0.8021978,1.0,True
3819,125,3305,1,1.0,0.79120879,1.0,False
3820,112,3306,1,1.0,0.78021978,1.0,False
3821,122,3307,1,1.0,0.84615385,1.0,True
3822,121,3308,1,1.0,0.81318681,1.0,True
3823,140,3309,1,1.0,0.79120879,1.0,False
3825,126,3310,1,1.0,0.8021978,1.0,True
3826,118,2733,2,0.5,0.71428571,1.0,False
3827,129,3311,1,1.0,0.86813187,1.0,True
3828,125,3312,1,1.0,0.72527473,0.98901099,False
3829,128,3313,1,1.0,0.83516484,1.0,True
3830,126,3314,1,1.0,0.79120879,1.0,False
3831,129,3315,1,1.0,0.82417582,1.0,True
3832,121,3316,1,1.0,0.74725275,1.0,False
3833,126,3317,1,1.0,0.85714286,0.97802198,True
3834,136,3318,1,1.0,0.73626374,1.0,False
3836,125,3319,1,1.0,0.81318681,1.0,True
3837,119,3320,1,1.0,0.75824176,0.98901099,False
3839,128,3321,1,1.0,0.8021978,1.0,True
3840,122,113,4,0.25,0.73626374,1.0,False
3841,130,3322,1,1.0,0.78021978,1.0,False
3842,116,23,84,0.0119047619,0.71428571,0.98901099,False
3843,116,3323,1,1.0,0.75824176,1.0,False
3844,117,3324,1,1.0,0.73626374,1.0,False
3845,123,3325,1,1.0,0.78021978,1.0,False
3846,125,3326,1,1.0,0.78021978,1.0,False
3847,128,3327,1,1.0,0.75824176,0.98901099,False
3849,122,3328,1,1.0,0.76595745,1.0,False
3850,118,3329,1,1.0,0.83516484,1.0,True
3851,130,3330,1,1.0,0.84615385,1.0,True
3852,130,3331,1,1.0,0.83516484,1.0,True
3853,119,3332,1,1.0,0.73626374,1.0,False
3854,128,3333,1,1.0,0.78021978,1.0,False
3855,131,3334,1,1.0,0.84615385,1.0,True
3856,124,3335,1,1.0,0.8021978,1.0,True
3857,124,3336,1,1.0,0.8021978,1.0,True
3858,117,3337,1,1.0,0.74725275,1.0,False
3859,117,112,14,0.0714285714,0.72527473,0.98901099,False
3861,128,3338,1,1.0,0.73626374,1.0,False
3862,117,3339,1,1.0,0.76923077,1.0,False
3863,125,3340,1,1.0,0.78021978,1.0,False
3864,127,3341,1,1.0,0.73626374,1.0,False
3865,127,3342,1,1.0,0.79120879,1.0,False
3866,127,3207,2,0.5,0.79120879,1.0,False
3867,129,3343,1,1.0,0.81318681,1.0,True
3868,128,3344,1,1.0,0.73626374,1.0,False
3869,124,3345,1,1.0,0.67032967,1.0,False
3870,127,3346,1,1.0,0.83516484,1.0,True
3871,126,3347,1,1.0,0.75824176,1.0,False
3872,122,3348,1,1.0,0.74725275,1.0,False
3873,129,3349,1,1.0,0.81318681,0.98901099,True
3874,128,3350,1,1.0,0.71428571,0.98901099,False
3875,125,3351,1,1.0,0.83516484,0.97802198,True
3876,119,3352,1,1.0,0.82417582,1.0,True
3877,122,3353,1,1.0,0.83516484,1.0,True
3878,133,3354,1,1.0,0.75824176,1.0,False
3879,124,3355,1,1.0,0.81318681,1.0,True
3880,120,3356,1,1.0,0.81318681,0.98901099,True
3881,129,3357,1,1.0,0.76923077,1.0,False
3882,120,3358,1,1.0,0.68131868,0.98901099,False
3884,124,3359,1,1.0,0.78021978,0.98901099,False
3885,130,3360,1,1.0,0.75824176,1.0,False
3886,126,3361,1,1.0,0.81318681,1.0,True
3887,115,23,84,0.0119047619,0.72527473,0.97802198,False
3888,130,3362,1,1.0,0.82417582,0.97802198,True
3889,128,3363,1,1.0,0.81318681,0.98901099,True
3890,126,3364,1,1.0,0.7032967,1.0,False
3891,127,3365,1,1.0,0.70526316,1.0,False
3892,129,3366,1,1.0,0.74725275,1.0,False
3893,121,3367,1,1.0,0.61538462,0.87912088,False
3894,126,3368,1,1.0,0.76923077,0.98901099,False
3895,117,3369,1,1.0,0.78021978,1.0,False
3896,131,3370,1,1.0,0.78021978,1.0,False
3897,119,3371,1,1.0,0.8021978,0.96703297,True
3898,129,3372,1,1.0,0.75824176,0.97802198,False
3899,124,3373,1,1.0,0.73626374,1.0,False
3900,116,23,84,0.0119047619,0.74725275,0.98901099,False
3901,129,3374,1,1.0,0.71428571,1.0,False
3902,125,3375,1,1.0,0.82417582,1.0,True
3903,117,3376,1,1.0,0.63736264,0.87912088,False
3904,126,3377,1,1.0,0.84615385,0.98901099,True
3905,125,3378,1,1.0,0.81318681,1.0,True
3906,118,3379,1,1.0,0.83516484,0.97802198,True
3907,125,3380,1,1.0,0.74725275,1.0,False
3909,126,3381,1,1.0,0.83516484,1.0,True
3910,127,3382,1,1.0,0.81318681,1.0,True
3911,128,3383,1,1.0,0.75,0.98901099,False
3912,130,3384,1,1.0,0.84615385,1.0,True
3913,119,3385,1,1.0,0.65934066,0.86813187,False
3915,122,3386,1,1.0,0.84615385,1.0,True
3916,129,3387,1,1.0,0.82417582,1.0,True
3917,124,3388,1,1.0,0.7032967,0.97802198,False
3918,116,3389,1,1.0,0.71428571,0.98901099,False
3919,124,3390,1,1.0,0.74725275,0.98901099,False
3920,131,3391,1,1.0,0.76923077,0.98901099,False
3921,132,3392,1,1.0,0.82417582,1.0,True
3924,128,3393,1,1.0,0.8021978,0.98901099,True
3925,124,3394,1,1.0,0.72527473,0.96703297,False
3926,126,3395,1,1.0,0.69892473,1.0,False
3927,118,3396,1,1.0,0.74725275,0.97802198,False
3928,124,3397,1,1.0,0.78021978,0.98901099,False
3929,115,3398,1,1.0,0.67032967,0.96703297,False
3931,128,3399,1,1.0,0.73626374,0.98901099,False
3932,125,3400,1,1.0,0.82608696,0.98901099,True
3934,122,3401,1,1.0,0.78021978,0.98901099,False
3935,121,3402,1,1.0,0.71428571,1.0,False
3936,124,3403,1,1.0,0.72527473,1.0,False
3937,130,3404,1,1.0,0.76923077,1.0,False
3939,128,3405,1,1.0,0.73626374,1.0,False
3940,120,3406,1,1.0,0.82417582,0.98901099,True
3941,131,3407,1,1.0,0.8021978,1.0,True
3942,131,3408,1,1.0,0.82417582,0.97802198,True
3943,123,3409,1,1.0,0.82417582,1.0,True
3944,118,3410,1,1.0,0.79120879,0.98901099,False
3945,127,3411,1,1.0,0.82417582,0.98901099,True
3946,128,3412,1,1.0,0.78021978,0.98901099,False
3947,123,3413,1,1.0,0.83516484,1.0,True
3948,125,3414,1,1.0,0.75824176,1.0,False
3949,117,3415,1,1.0,0.86813187,1.0,True
3950,128,3416,1,1.0,0.79120879,1.0,False
3951,122,3417,1,1.0,0.8021978,1.0,True
3952,122,3418,1,1.0,0.86813187,0.98901099,True
3953,118,3419,1,1.0,0.73626374,1.0,False
3954,127,3420,1,1.0,0.76923077,0.98901099,False
3955,123,3421,1,1.0,0.85714286,1.0,True
3956,127,3422,1,1.0,0.74725275,1.0,False
3957,130,3423,1,1.0,0.68131868,1.0,False
3958,118,3424,1,1.0,0.7032967,0.87912088,False
3959,124,1649,4,0.25,0.84615385,1.0,True
3960,125,2928,2,0.5,0.78021978,1.0,False
3961,118,112,14,0.0714285714,0.76923077,1.0,False
3962,126,3425,1,1.0,0.71428571,1.0,False
3963,117,3426,1,1.0,0.81318681,0.97802198,True
3964,109,3427,1,1.0,0.75824176,0.98901099,False
3965,126,3428,1,1.0,0.76923077,0.98901099,False
3966,117,3429,1,1.0,0.83516484,1.0,True
3967,123,3430,1,1.0,0.8021978,1.0,True
3968,128,3431,1,1.0,0.7826087,1.0,False
3969,126,1421,2,0.5,0.73626374,1.0,False
3970,132,3432,1,1.0,0.83516484,1.0,True
3971,116,23,84,0.0119047619,0.73626374,0.98901099,False
3972,119,3433,1,1.0,0.83516484,1.0,True
3973,129,3434,1,1.0,0.8021978,1.0,True
3974,125,3435,1,1.0,0.73626374,0.98901099,False
3975,119,3436,1,1.0,0.72527473,1.0,False
3976,124,3437,1,1.0,0.8021978,1.0,True
3977,119,3438,1,1.0,0.78021978,1.0,False
3978,123,3439,1,1.0,0.76923077,1.0,False
3979,129,2749,2,0.5,0.8021978,1.0,True
3980,119,3440,1,1.0,0.79120879,0.98901099,False
3981,116,3441,1,1.0,0.71428571,0.96703297,False
3982,126,3442,1,1.0,0.72527473,1.0,False
3983,125,3443,1,1.0,0.78021978,1.0,False
3984,122,3444,1,1.0,0.86813187,0.97802198,True
3985,129,3445,1,1.0,0.78021978,0.98901099,False
3986,123,3446,1,1.0,0.75824176,1.0,False
3987,122,3447,1,1.0,0.83516484,1.0,True
3988,116,3448,1,1.0,0.67032967,0.87912088,False
3989,125,3449,1,1.0,0.81318681,1.0,True
3990,122,3450,1,1.0,0.81318681,1.0,True
3991,124,3451,1,1.0,0.74725275,0.98901099,False
3992,124,3452,1,1.0,0.75824176,0.98901099,False
3993,118,3453,1,1.0,0.7032967,0.95604396,False
3994,126,3454,1,1.0,0.64835165,1.0,False
3995,133,3455,1,1.0,0.83516484,1.0,True
3996,123,3456,1,1.0,0.8021978,1.0,True
3997,123,3457,1,1.0,0.76923077,1.0,False
3998,115,3458,1,1.0,0.64835165,0.86813187,False
3999,126,3459,1,1.0,0.82417582,0.98901099,True
4001,120,3460,1,1.0,0.73626374,1.0,False
4002,122,3461,1,1.0,0.79120879,0.98901099,False
